Timestamp,Phoneme1,Prob1,Phoneme2,Prob2,Phoneme3,Prob3
667,i,0.9422,[PAD],0.0503,y,0.0076
673,l,0.9438,j,0.0394,[PAD],0.0167
679,a,0.9795,ɛ,0.0127,[PAD],0.0078
693,ʒ,0.9434,[PAD],0.0341,ʃ,0.0224
733,l,0.9955,[PAD],0.0033,d,0.0012
737,a,0.9372,ə,0.0395,ɛ,0.0233
746,m,0.996,n,0.0031,b,0.001
750,ɛ,0.8804,e,0.0801,ə,0.0395
758,z,0.9911,s,0.008,t,0.0008
763,ɔ,0.9338,ə,0.0415,o,0.0248
765,˜,0.9246,[PAD],0.0685,ə,0.007
775,e,0.8786,ɛ,0.0983,ə,0.0231
809,d,0.5548,t,0.2924,p,0.1527
813,ɑ,0.594,ɔ,0.3735,u,0.0325
816,˜,0.8689,[PAD],0.1007,ʁ,0.0304
826,t,0.8567,d,0.1301,k,0.0132
832,u,0.8402,o,0.119,[PAD],0.0408
840,ʁ,0.5631,[PAD],0.4217,ɾ,0.0152
841,ʁ,0.9464,ɾ,0.0352,[PAD],0.0184
845,e,0.7518,ɛ,0.2213,ə,0.0268
861,d,0.6994,t,0.2636,[PAD],0.037
866,ɑ,0.6605,ɔ,0.1814,œ,0.1581
870,˜,0.9139,[PAD],0.0548,ʁ,0.0313
893,ʒ,0.9685,ʃ,0.0254,[PAD],0.0062
897,a,0.915,ɛ,0.0785,ɑ,0.0066
901,ʁ,0.8196,[PAD],0.1405,ɾ,0.0399
908,d,0.585,b,0.4029,p,0.0121
912,ɛ,0.7932,a,0.1064,ɔ,0.1004
914,˜,0.8856,[PAD],0.0782,ʁ,0.0362
924,a,0.9994,[PAD],0.0004,ɛ,0.0002
933,v,0.9987,l,0.0008,ʁ,0.0005
937,ɛ,0.958,u,0.0385,e,0.0034
948,k,0.701,t,0.1961,[PAD],0.103
977,y,0.8249,[PAD],0.1215,e,0.0536
981,n,0.8131,[PAD],0.1456,˜,0.0414
989,b,0.5093,p,0.4767,β,0.0141
993,a,0.9767,ɛ,0.012,ɑ,0.0114
998,ʁ,0.9147,[PAD],0.0433,ɾ,0.0419
1007,e,0.6476,[PAD],0.1888,i,0.1637
1056,i,0.8982,e,0.0737,[PAD],0.0281
1063,l,0.7254,[PAD],0.2402,j,0.0344
1072,a,0.8599,ɛ,0.1275,[PAD],0.0125
1080,d,0.9525,[PAD],0.0334,l,0.0141
1083,e,0.8321,ə,0.1546,i,0.0133
1092,k,0.7795,p,0.1524,ɡ,0.0681
1101,˜,0.9179,[PAD],0.0625,ʁ,0.0196
1110,t,0.5104,k,0.3215,[PAD],0.1681
1115,ɔ,0.6378,ɑ,0.3344,u,0.0278
1120,˜,0.5945,[PAD],0.4043,n,0.0011
1129,b,0.819,d,0.1554,β,0.0256
1132,ʁ,0.9452,ɾ,0.0384,[PAD],0.0164
1148,d,0.9908,[PAD],0.0056,l,0.0035
1150,e,0.7908,ə,0.1907,ɛ,0.0185
1161,ʃ,0.8204,f,0.1313,ʒ,0.0483
1166,u,0.6612,o,0.2523,y,0.0865
1192,p,0.8,t,0.1247,k,0.0753
1196,ʁ,0.8112,[PAD],0.1022,l,0.0866
1201,i,0.8713,y,0.0949,[PAD],0.0338
1209,z,0.4694,[PAD],0.3534,l,0.1772
1213,e,0.7117,ɛ,0.1673,i,0.121
1246,t,0.8536,d,0.1041,k,0.0424
1250,u,0.8633,y,0.1018,o,0.0349
1262,s,0.661,ʃ,0.2327,z,0.1064
1267,ɔ,0.4137,œ,0.3597,y,0.2266
1270,ʁ,0.9138,[PAD],0.0457,ɾ,0.0405
1278,t,0.865,[PAD],0.0928,d,0.0423
1288,d,0.8272,t,0.1506,[PAD],0.0222
1291,ə,0.8094,y,0.1347,[PAD],0.0559
1298,l,0.9745,[PAD],0.0138,v,0.0116
1302,i,0.8328,e,0.1449,y,0.0222
1313,k,0.5788,ɡ,0.2325,d,0.1887
1380,ʁ,0.5128,[PAD],0.4702,ɾ,0.0169
1381,o,0.8291,[PAD],0.1292,ɔ,0.0416
1391,f,0.9742,v,0.0146,[PAD],0.0111
1396,ɔ,0.864,ɑ,0.1021,ə,0.0339
1399,˜,0.8992,[PAD],0.0951,ə,0.0057
1407,d,0.9666,[PAD],0.0231,t,0.0103
1425,a,0.5696,ɛ,0.417,u,0.0134
1430,ʁ,0.8438,[PAD],0.1235,ɾ,0.0327
1441,d,0.5216,b,0.4608,v,0.0176
1446,ɛ,0.3844,ɑ,0.382,ɔ,0.2336
1451,˜,0.7203,[PAD],0.1683,ʁ,0.1114
1498,l,0.8298,[PAD],0.1088,d,0.0614
1500,ə,0.458,[PAD],0.3358,a,0.2062
1522,b,0.6372,p,0.2705,d,0.0923
1527,ɔ,0.7584,o,0.1663,u,0.0753
1535,ʁ,0.9272,ɾ,0.0425,[PAD],0.0303
1556,t,0.7156,k,0.1702,d,0.1142
1561,i,0.8554,y,0.0914,[PAD],0.0532
1570,l,0.8043,j,0.1155,[PAD],0.0802
1574,ɔ,0.7671,ɑ,0.1978,o,0.0351
1577,˜,0.9055,[PAD],0.0587,n,0.0358
1621,p,0.8469,[PAD],0.1219,b,0.0312
1625,ʁ,0.9247,ɾ,0.0427,[PAD],0.0326
1644,l,0.5325,[PAD],0.3697,j,0.0979
1647,ɔ,0.6297,ɛ,0.2264,ɑ,0.144
1652,˜,0.6736,[PAD],0.2811,n,0.0452
1678,ʁ,0.9552,ɾ,0.0407,[PAD],0.0041
1682,ɛ,0.791,e,0.1751,u,0.0339
1692,s,0.6599,[PAD],0.3196,ʃ,0.0205
1703,t,0.9045,d,0.0865,k,0.009
1708,u,0.9416,y,0.0339,o,0.0245
1715,ʒ,0.9948,ʃ,0.0026,v,0.0026
1718,u,0.9737,ɔ,0.0136,y,0.0127
1722,ʁ,0.9486,ɾ,0.0432,[PAD],0.0082
1731,p,0.8601,f,0.1027,t,0.0372
1735,ɛ,0.9418,u,0.0369,a,0.0213
1740,ʁ,0.9361,ɾ,0.0388,[PAD],0.0251
1746,m,0.9968,n,0.0022,[PAD],0.0011
1750,ɛ,0.6121,e,0.3664,i,0.0214
1779,p,0.8062,b,0.1336,k,0.0602
1784,u,0.8227,o,0.1277,ɔ,0.0496
1789,ʁ,0.9057,[PAD],0.053,ɾ,0.0414
1799,p,0.4537,d,0.344,t,0.2023
1804,ə,0.7664,y,0.1312,[PAD],0.1024
1853,j,0.7041,[PAD],0.2711,i,0.0248
1857,œ,0.5438,ɛ,0.2405,e,0.2156
1861,ʁ,0.5197,[PAD],0.4165,˜,0.0638
1882,a,0.9741,ɑ,0.0207,ɛ,0.0052
1886,ʁ,0.5409,[PAD],0.4378,ɾ,0.0213
1898,t,0.4886,p,0.3597,k,0.1517
1905,y,0.8729,i,0.0948,o,0.0323
1916,s,0.6893,[PAD],0.2723,z,0.0384
1937,d,0.5796,[PAD],0.3877,l,0.0326
1939,ə,0.8485,[PAD],0.0879,y,0.0635
1966,s,0.9417,z,0.035,[PAD],0.0233
1969,e,0.7203,ə,0.2425,ɛ,0.0372
1978,ʃ,0.8915,ʒ,0.0638,s,0.0447
1981,a,0.9808,ɛ,0.0142,ɑ,0.0051
1990,p,0.8093,[PAD],0.1731,t,0.0176
2005,a,0.8128,[PAD],0.1456,ɛ,0.0416
2057,y,0.5154,[PAD],0.3419,ø,0.1427
2079,p,0.487,t,0.3816,k,0.1314
2083,y,0.8621,i,0.0899,[PAD],0.0479
2094,s,0.5617,[PAD],0.3855,z,0.0528
2114,ɛ,0.6037,a,0.3465,e,0.0497
2127,m,0.9305,[PAD],0.0407,n,0.0288
2139,s,0.8938,[PAD],0.0824,ʃ,0.0238
2143,ə,0.7798,y,0.119,[PAD],0.1012
2151,k,0.9198,ɡ,0.0688,[PAD],0.0114
2155,u,0.9227,o,0.0595,ɔ,0.0178
2163,ʃ,0.9061,ʒ,0.0794,f,0.0146
2168,e,0.8675,ɛ,0.0997,[PAD],0.0328
2182,p,0.8286,b,0.1531,[PAD],0.0183
2187,ʁ,0.9491,ɾ,0.0423,[PAD],0.0086
2191,ɛ,0.8487,e,0.1172,u,0.034
2217,d,0.9533,t,0.0366,[PAD],0.0101
2221,ə,0.8649,y,0.1142,[PAD],0.0209
2228,l,0.9892,[PAD],0.0074,j,0.0034
2232,a,0.9704,ə,0.0182,ɛ,0.0115
2246,p,0.7269,k,0.1639,t,0.1093
2252,u,0.6574,o,0.2197,ɔ,0.1229
2258,b,0.8108,[PAD],0.0948,ʁ,0.0944
2263,ɛ,0.687,[PAD],0.1718,e,0.1412
2356,a,0.9914,ɑ,0.005,ɛ,0.0036
2365,l,0.9949,n,0.003,j,0.0021
2369,ɔ,0.6934,ɑ,0.2873,ə,0.0194
2371,˜,0.8261,[PAD],0.1706,n,0.0033
2381,b,0.6142,d,0.2001,[PAD],0.1857
2383,ʁ,0.8205,[PAD],0.1415,ɾ,0.038
2425,l,0.6093,n,0.2728,d,0.1179
2429,o,0.5677,ə,0.3008,ɔ,0.1315
2438,ʁ,0.922,ɾ,0.0407,[PAD],0.0373
2442,ɑ,0.5581,ɔ,0.402,[PAD],0.0399
2446,˜,0.7097,[PAD],0.2828,ʁ,0.0075
2456,ʒ,0.9708,ʃ,0.0155,[PAD],0.0137
2459,e,0.8926,[PAD],0.0702,ɛ,0.0372
2471,k,0.9239,ɡ,0.0469,[PAD],0.0292
2475,u,0.9378,ɔ,0.0366,[PAD],0.0256
2486,v,0.993,ʁ,0.005,w,0.002
2492,ɛ,0.8969,e,0.0665,u,0.0366
2502,ʁ,0.9114,[PAD],0.0451,ɾ,0.0435
2513,t,0.7543,d,0.1378,[PAD],0.1079
2527,f,0.6221,[PAD],0.2669,p,0.111
2533,ʁ,0.6,[PAD],0.3351,l,0.0649
2536,i,0.5965,[PAD],0.3258,y,0.0777
2547,d,0.7555,t,0.1909,[PAD],0.0536
2550,e,0.6673,ə,0.2821,ɛ,0.0505
2560,l,0.6635,d,0.1939,[PAD],0.1426
2564,i,0.8707,e,0.0774,[PAD],0.052
2585,s,0.5936,ʃ,0.2898,ʒ,0.1166
2594,y,0.4809,[PAD],0.3024,ø,0.2167
2653,s,0.5566,ʃ,0.3333,ʒ,0.1102
2660,y,0.6506,ø,0.1941,e,0.1553
2673,a,0.9342,œ,0.0421,ɑ,0.0237
2684,p,0.8248,b,0.1148,k,0.0605
2689,u,0.8654,o,0.1017,y,0.0329
2700,s,0.9009,z,0.0643,ʃ,0.0348
2704,e,0.8816,ɛ,0.0693,ə,0.0492
2723,k,0.7777,ɡ,0.1288,p,0.0934
2726,u,0.8562,o,0.0884,ɔ,0.0554
2731,ʁ,0.9119,[PAD],0.0475,ɾ,0.0405
2741,m,0.9638,[PAD],0.0233,v,0.0129
2744,ɑ,0.7586,ɔ,0.2071,[PAD],0.0343
2748,˜,0.9253,[PAD],0.0518,ə,0.0229
2763,i,0.5554,e,0.3286,[PAD],0.1159
2775,k,0.5674,p,0.3491,[PAD],0.0835
2780,ʁ,0.6534,[PAD],0.3208,ɾ,0.0258
2785,o,0.5245,ɔ,0.2417,u,0.2337
2792,k,0.7133,[PAD],0.1896,ɡ,0.0971
2805,t,0.8427,d,0.1415,[PAD],0.0158
2810,u,0.5653,o,0.3327,ɔ,0.102
2862,s,0.982,[PAD],0.013,d,0.005
2866,ə,0.9222,[PAD],0.054,y,0.0239
2881,k,0.9144,d,0.0587,[PAD],0.0269
2888,i,0.8446,ə,0.1254,e,0.03
2899,l,0.9321,[PAD],0.044,v,0.0239
2901,y,0.9003,[PAD],0.0713,ə,0.0284
2902,i,0.5273,[PAD],0.3495,y,0.1232
2903,i,0.5759,[PAD],0.423,|,0.001
2920,a,0.9592,ɛ,0.036,ɑ,0.0049
2934,s,0.6812,[PAD],0.2719,z,0.0469
2984,ʃ,0.7024,ʒ,0.1662,s,0.1314
2990,u,0.598,o,0.2467,y,0.1553
